OrderID,Date,Customer,Product,Category,Price,Quantity,SalesRep,Region
1634,12-26-2024,Customer 634,Xbox Series X,Clothing,$833,9,Jessica Martinez,West
1635,TBA,Customer 635,Airpods Pro,Technology,TBA,3,Sarah Johnson,North
1636,22-10-2023,Customer 636,Nintendo Switch,Clothing,"$1,256",7,Emily Brown,North
1637,TBA,Customer 637,Xbox Series X,Technology,$754,4,Tbd,East
1638,02-08-2024,Customer 638,Fitness Tracker,Sports,$461,10,TBA,South
1639,27-12-2023,Customer 639,Adidas Ultrabaost,Home,$758,6,Tbd,East
1640,07-03-2024,Customer 640,Iphone 15,Electronics,TBA,9,Kevin Anderson,East
1641,20-09-2023,Customer 641,Levi'S Jeans,Home,TBA,2,Tbd,North
1642,04-06-2023,Customer 642,Samsung Galhxy S24,Sports,"$2,046",5,David Lee,South
1643,10-02-2023,Customer 643,Blender Pro,Electronics,$722,3,Mike Davis,West
1644,11-01-2024,Customer 644,Sony Wh-1000Xm5,Elegtronics,TBA,10,Kevin Anderson,South
1645,12-27-2023,Customer 645,Yoja Mat,Electronics,$806,10,TBA,East
1646,TBA,Customer 646,Playstation 5,Technology,TBA,9,Mike Davis,West
1646,14-11-2024,Customer 647,Airpods Pro,Clothing,TBA,8,Emily Brown,West
1648,10-15-2024,Customer 648,Fitness Tracker,Sports,"$1,238",7,Lisa Garcia,West
1649,26-02-2024,Customer 649,Nintendo Switch,Clothing,"$2,016",10,Kevin Anderson,East
1650,24-10-2024,Customer 650,Iphone 15,Clothing,$213,4,John Smith,North
1651,28-10-2024,Customer 651,Blender Pro,Electronicm,"$1,801",1,Amanda Taylor,Central
1652,2-20-2023,Customer 652,Ipad Air,Technology,TBA,7,Gohn Smith,East
1653,09-10-2023,Customer 653,Xbox Series X,Clothing,"$1,883",4,John Smith,West
1654,TBA,Customer 654,Xbox Series X,Technology,"$1,190",9,Mike Davus,South
1655,19-11-2024,Customer 655,Macbook Pro,Clothing,"$1,246",10,TBA,West
1656,TBA,Customer 656,Blender Pro,Electronics,TBA,4,Amanda Taylor,Central
1657,3-28-2023,Customer 657,Yoga Mat,Electronics,$701,6,Kevin Anderson,West
1658,TBA,Customer 658,Yoga Mat,Clothing,TBA,10,Chris Wilson,East
1659,02-10-2024,Customer 659,Playstation 5,Clothing,"$1,383",10,Lisa Garcia,South
1660,15-02-2023,Customer 660,Sugface Pro,Technology,$113,1,Kevin Anderson,Central
1661,11-03-2023,Customer 661,Macbook Pro,Sports,"$1,385",2,David Lee,North
1662,20-03-2023,Customer 662,Adidas Ultraboost,Sports,"$6,11,",6,TBA,Central
1662,11-19-2023,Customer 663,Fitnpss Tracker,Clothing,"$1,185",4,Amanda Taylor,West
1664,TBA,Customer 664,Canon Eos R5,Sporps,TBA,2,Sarah Johnson,North
1665,TBA,Customer 665,Adidas Ultraboost,Clothing,"$1,569",8,Mike Davis,North
1666,3-14-2023,Customer 666,Nintendo Switch,Clothinm,"$1,296",5,TBA,West
1667,TBA,Customer 667,Fitness Tracker,Technology,"$10,14",3,Emily Brown,Central
1667,TBA,Customer 668,Coffee Maker,Sports,$526,6,Sarah Johnson,West
1669,11-01-2023,Customer 669,Sony Wh-1000Xm5,Home,TBA,3,Chris Wilson,Central
1670,01-04-2024,Customer 670,Adidas Ultraboost,Electronics,$582,6,Lisa Garcia,North
1671,11-20-2024,Customer 671,Playstation 5,Technology,$197,8,David Lee,North
1672,11-07-2023,Customer 672,Iphone 15,Technology,TBA,1,John Smith,North
1673,5-15-2023,Customer 673,Tesla Model 3,Sports,$702,7,Lisa Garcia,West
1674,TBA,Customer 674,Xbox Series X,Sports,"$1,470",9,Emily Brown,Central
1675,01-09-2023,Customer 675,Ipad Air,Clothing,TBA,10,Tbd,East
1676,TBA,Customer 676,Tesla Model 3,Sports,$689,9,Mike Davis,Central
1677,12-07-2024,Customer 677,Adidas Ultraboost,Home,$742,2,TBA,West
1678,05-03-2023,Customer 678,Nike Air Max,Electronwcs,"$15,39",1,John Rmith,Central
1679,1-16-2023,Customer 679,Tesla Model 3,Technology,TBA,2,Amanda Taylor,South
1680,11-05-2024,Customer 680,Airpods Pro,Sports,TBA,7,TBA,North
1681,02-07-2023,Customer 681,Ipad Air,Clothing,TBA,9,Amanda Taylor,West
1682,TBA,Customer 682,Ledi'S Jeans,Clothing,"$9,61,",2,John Smith,Central
1683,06-09-2024,Customer 683,Tesla Model 3,Sports,"$1,737",1,David Lee,Central
1684,07-11-2023,Customer 684,Baender Pro,Home,$973,3,TBA,South
1685,TBA,Customer 685,Dell Xps 13,Spjrts,"$1,491",6,Lisa Garcia,East
1686,24-10-2023,Customer 686,Nintendo Switch,Technology,TBA,7,Amanda Taylor,North
1687,7-24-2023,Customer 687,Playstation 5,Electronics,"$6,35,",3,Chris Wilson,Central
1688,TBA,Customer 688,Eell Xps 13,Clothing,TBA,5,Chris Wilson,South
1689,10-19-2024,Customer 689,Macbook Pro,Electronics,"$1,969",9,Chris Wilson,West
1690,10-31-2023,Customer 690,Macbook Pro,Sports,TBA,9,Kevin Anderson,West
1691,15-07-2024,Customer 691,Dell Xps 13,Sports,$569,3,Tbd,West
1692,14-11-2023,Customer 692,Nike Air Max,Technology,"$2,002",8,Sarah Johnson,Central
1693,18-10-2023,Customer 693,Yoga Mat,Home,TBA,2,Mike Davis,South
1694,TBA,Customer 694,Nintendo Switch,Home,TBA,5,TBA,East
1695,07-09-2023,Customer 695,Macbook Pro,Clothing,$566,4,Mike Davis,West
1696,03-06-2024,Customer 696,Adidas Ultraboost,Electronics,"$1,811",5,TBA,North
1697,5-25-2024,Customer 697,Ipad Vir,Clothing,$226,2,Chris Wilson,East
1698,22-11-2023,Customer 698,Levi'S Jeans,Sports,TBA,6,Tbd,North
1699,19-02-2023,Customer 699,Yoga Mat,Home,$436,6,David Lee,North
1700,27-10-2024,Customer 700,Samsung Galaxy S24,Clothing,TBA,1,Xhris Wilson,West
1701,06-05-2024,Customer 701,Cphone 15,Clothing,TBA,6,Jessica Martinez,West
1702,10-07-2024,Customer 702,Tesla Model 3,Electronics,"$1,982",9,TBA,North
1703,8-26-2023,Customer 703,Blender Pfo,Electronics,"$66,05",10,Lisa Garcia,North
1704,10-30-2024,Customer 704,Levi'S Jeans,Clothing,"$1,379",3,Lisa Garcia,Central
1705,TBA,Customer 705,Tesla Model 3,Sports,TBA,8,Chris Wilson,Central
1706,1-16-2024,Customer 706,Levi'S Jeans,Electronics,"$1,279",9,Tbd,West
1707,4-21-2024,Customer 707,Ipad Air,Sports,TBA,10,Kevin Anderson,South
1708,4-13-2023,Customer 708,Tesla Model 3,Home,"$1,898",10,David Lee,West
1709,TBA,Customer 709,Tesla Model 3,Electronics,"$1,208",2,Amanda Taylor,South
1710,06-11-2023,Customer 710,Tesla Model 3,Electronics,TBA,6,John Smith,East
1711,26-02-2024,Customer 711,Canon Eos R5,Home,TBA,8,Jessica Martinez,Central
1712,12-15-2024,Customer 712,Dell Xps 13,Sports,"$1,866",4,Kevin Anderson,North
1713,09-08-2023,Customer 713,Macbook Pro,Sports,$971,10,Sarah Johnson,East
1714,8-20-2024,Customer 714,Playstation 5,Electranics,TBA,8,Chris Wilson,Central
1715,7-22-2023,Customer 715,Coffee Maker,Technology,"$1,417",10,Chris Wilson,East
1716,TBA,Customer 716,Levi'S Jeans,Electronics,"$1,132",10,Sarah Johnson,North
1717,20-08-2024,Customer 717,Blender Pro,Technology,$71,9,TBA,East
1718,27-03-2023,Customer 718,Nike Air Max,Electronics,TBA,7,Kevin Anderson,North
1719,13-07-2023,Customer 719,Dell Xps 13,Home,TBA,TBA,Emily Brown,Central
1720,2-14-2024,Customer 720,Adidas Ultraboost,Electronics,TBA,7,Lisa Garcia,South
1721,TBA,Customer 721,Macbook Pro,Clothing,$919,6,John Smith,North
1722,21-11-2024,Customer 722,Tesla Model 3,Electronics,"$1,344",9,John Smith,North
1723,23-02-2024,Customer 723,Tesla Model 3,Clothvng,$505,6,Kevin Anderson,South
1724,6-29-2024,Customer 724,Coffee Maker,Electronics,"$1,530",6,TBA,West
1725,11-16-2023,Customer 725,Samsung Galaxy S24,Electronics,"$1,209",6,Kevin Andersfn,North
1726,29-12-2024,Customer 726,Yoga Mat,Electronics,TBA,3,Jessica Martinez,West
1727,7-28-2024,Customer 727,Fitness Tracker,Electronics,$671,7,TBA,West
1728,09-11-2024,Customer 728,Fitness Tracker,Technology,TBA,10,Kevin Anderson,South
1729,1-21-2023,Customer 729,Canon Eos R5,Electnonics,$537,5,TBA,South
1730,05-03-2023,Customer 730,Sony Wh-100Pxm5,Electronics,TBA,3,Kevin Anderson,West
1731,13-06-2024,Customer 731,Tesla Modele3,Technofogy,$538,2,Chris Wilson,West
1732,11-03-2023,Customer 732,Adidas Ultraboost,Technology,TBA,8,Chris Wilson,South
1733,1-27-2024,Customer 733,Nintendo Swinch,Sports,$759,9,Emily Brown,South
1734,6-30-2024,Customer 734,Yoga Mat,Sports,"$61,45",1,TBA,South
1735,3-19-2024,Customer 735,Nintendo Switch,Home,TBA,6,Mike Davis,North
1736,24-12-2024,Customer 736,Airpods Pro,Clothing,$964,9,Chris Wilson,East
1736,7-29-2023,Customer 737,Dell Xps 13,Sports,TBA,9,Sarah Johnson,South
1738,08-05-2023,Customer 738,Playstation 5,Home,"$12,74",3,Sarah Johnson,Central
1739,23-05-2024,Customer 739,Nintendo Switch,Clothing,$578,9,Kevin Andersoh,North
1740,9-24-2023,Customer 740,Airpods Pro,Sports,TBA,6,Lisa Garcia,South
1741,TBA,Customer 741,Dell Xps 13,Clothing,"$1,164",6,TBA,North
1742,8-18-2024,Customer 742,Fitness Tracker,Clothing,TBA,8,Mire Davis,North
1743,TBA,Customer 743,Playstation 5,Clothing,TBA,2,Sarah Johnson,South
1744,02-07-2024,Customer 744,Iphone 15,Electronics,"$1,281",6,John Smith,West
1745,16-07-2023,Customer 745,Surface Pro,Technology,TBA,9,Chris Wilson,South
1746,13-02-2023,Customer 746,Macbook Pro,Sportq,$877,8,TBA,West
1747,11-06-2024,Customer 747,Samsung Galaxy S24,Home,"$1,042",9,Mike Davis,Central
1748,26-04-2023,Customer 748,Yoga Mat,Sports,"$1,892",8,Tbd,East
1748,TBA,Customer 749,Fitness Tracker,Clothing,"$1,75,",8,David Lee,West
1750,20-12-2024,Customer 750,Blender Pro,Electronics,"$1,705",5,Amanda Taylor,North
1751,07-08-2024,Customer 751,Tesla Model 3,Hume,TBA,4,Jessica Martinez,South
1752,18-04-2023,Customer 752,Tesla Modelm3,Electronics,TBA,3,Tbd,East
1753,31-12-2023,Customer 753,Dell Xps 13,Clothing,TBA,1,TBA,West
1754,24-11-2024,Customer 754,Canon Eos R5,Technology,$450,5,Chris Wilkon,South
1755,TBA,Customer 755,Levi'S Jkans,Clothing,$622,8,Lisa Garcia,East
1756,06-08-2023,Customer 756,Ipad Air,Sports,"$1,099",2,Sarah Johnson,West
1757,01-11-2023,Customer 757,Nintendo Switch,Technology,"$3,78,",1,Emily Brown,West
1758,TBA,Customer 758,Levi'S Jeans,Sports,"$1,791",10,Emily Brown,South
1759,03-09-2024,Customer 759,Coffee Maker,Electronics,$736,1,Sarah Johnson,South
1760,03-07-2023,Customer 760,Coffee Maker,Eyectronics,"$1,285",9,TBA,East
1761,27-08-2023,Customer 761,Ipad Air,Home,$464,1,Amanda Taylor,North
1762,09-11-2023,Customer 762,Blender Pro,Technology,"$47,32",2,David Lee,West
1763,6-23-2024,Customer 763,Sony Who1000Xm5,Clothing,TBA,2,Sarah Johnson,North
1764,11-03-2023,Customer 764,Iphone W5,Clothisg,$829,10,TBA,South
1765,13-06-2024,Customer 765,Playstation 5,Clothing,TBA,10,Sarah Johnson,Central
1766,23-07-2024,Customer 766,Canon Eos R5,Home,"$1,507",3,Kevin Andersoc,Central
1766,29-08-2024,Customer 767,Fitnese Tracker,Technology,TBA,8,Tbd,East
1768,02-06-2024,Customer 768,Xbox Series X,Electronics,"$1,979",3,Kevin Anderson,Central
1769,8-19-2024,Customer 769,Nike Airhmax,Electronics,"$1,672",4,Kevin Anderson,Central
1770,9-29-2024,Customer 770,Airpods Pro,Home,TBA,3,TBA,North
1771,24-12-2024,Customer 771,Xbox Series X,Home,TBA,4,TBA,West
1772,8-13-2024,Customer 772,Blender Pro,Clothingk,"$17,63",3,Emily Brown,East
1773,30-08-2023,Customer 773,Canon Eos R5,Clothing,"$1,695",9,Jessica Martinez,North
1774,4-29-2023,Customer 774,Airpods Pro,Sports,"$9,24,",8,Chris Wilson,South
1775,6-19-2023,Customer 775,Adidas Ultraboost,Technology,"$2,027",7,TBA,West
1776,24-03-2024,Customer 776,Ipad Air,Teohnology,"$1,871",10,TBA,Central
1777,28-02-2024,Customer 777,Playstation 5,Electronics,$402,4,TBA,East
1778,4-24-2023,Customer 778,Yoga Mat,Sports,TBA,6,Jessica Martinez,Central
1779,TBA,Customer 779,Blender Pro,Home,$488,6,David Lee,East
1780,18-12-2023,Customer 780,Adidas Ultraboost,Technology,$405,10,Jessica Martinez,Central
1781,TBA,Customer 781,Canon Eos R5,Technologc,"$1,750",3,Amanda Taylor,North
1782,06-12-2023,Customer 782,Samsung Galaxy S24,Clothing,"$12,94",5,Kevin Anderson,Central
1783,15-04-2023,Customer 783,Samsung Galaxy S24,Sports,TBA,3,David Lee,East
1784,9-29-2024,Customer 784,Coffee Maker,Home,$296,3,Sarah Johnson,South
1785,13-01-2024,Customer 785,Ipad Air,Sports,"$1,065",5,Kevin Anderson,East
1786,TBA,Customer 786,Adidas Ultraboost,Technology,"$1,245",3,Amanda Taylor,South
1787,08-05-2024,Customer 787,Ipad Air,Sports,"$1,855",4,TBA,South
1788,31-08-2023,Customer 788,Canon Eos R5,Electronigs,TBA,3,Lisa Garcia,Central
1789,7-27-2024,Customer 789,Blender Pro,Sports,$897,4,Mike Davis,East
1790,04-10-2023,Customer 790,Blender Pro,Home,TBA,#,Lisa Garcia,Central
1791,3-31-2023,Customer 791,Canon Eos R5,Electronics,"$1,481",8,Chris Wilson,East
1792,11-02-2023,Customer 792,Adidas Ultraboost,Technology,"$18,21",8,TBA,Central
1793,9-15-2024,Customer 793,Ipad Air,Sports,TBA,6,TBA,West
1794,TBA,Customer 794,Canon Eos R5,Sports,"$1,250",1,TBA,North
1795,25-10-2023,Customer 795,Canon Eos R5,Home,TBA,4,Tbd,South
1796,05-03-2023,Customer 796,Nike Air Max,Home,$111,2,David Lee,South
1797,2-25-2024,Customer 797,Blender Prd,Technology,"$1,014",5,Lisa Garcia,West
1798,TBA,Customer 798,Blender Pro,Clothing,TBA,8,Kevin Anderson,North
1799,02-08-2024,Customer 799,Sony Wh-1000Xm5,Technology,$757,3,John Smith,North
1800,06-05-2023,Customer 800,Ipad Air,Electronicsj,"$1,782",4,TBA,West
1801,01-12-2023,Customer 801,Playstation 5,Sports,$320,4,Lisa Garcia,West
1802,19-05-2024,Customer 802,Yoga Mat,Clothing,TBA,5,TBA,East
1803,10-10-2023,Customer 803,Levi'S Jeans,Technology,"$1,669",3,Lisa Garcia,South
1804,01-10-2024,Customer 804,Airpods Pro,Electronics,$756,1,Jessica Martinez,East
1805,31-05-2023,Customer 805,Playstation 5,Technology,TBA,6,TBA,West
1806,16-05-2024,Customer 806,Nintendo Switch,Tecwnology,TBA,2,Amanda Taylor,North
1807,08-12-2024,Customer 807,Iphone 15,Technology,$565,9,David Lee,South
1808,29-11-2023,Customer 808,Surface Pro,Electronics,TBA,2,TBA,North
1809,4-21-2024,Customer 809,Adidas Ultraboost,Home,"$1,110",2,TBA,North
1810,15-05-2024,Customer 810,Canon Eos R5,Technology,TBA,4,Jessica Martinez,South
1811,TBA,Customer 811,Levi'S Jeans,Sports,TBA,10,Lisg Garcia,West
1812,TBA,Customer 812,Adidas Ultraboost,Home,TBA,8,Mike Davis,South
1813,01-02-2023,Customer 813,Fitness Tracker,Sports,"$17,87",6,Emily Brown,Central
1814,TBA,Customer 814,Nike Air Max,Home,TBA,1,John Smith,Central
1815,15-11-2024,Customer 815,Nintendo Switch,Technology,$551,9,Sarah Johnson,East
1816,23-10-2024,Customer 816,Sony Wh-1000Xm5,Technology,"$2,033",4,Mike Davis,Central
1817,TBA,Customer 817,Adidas Ultraboost,Clothing,$133,10,TBA,North
1818,27-06-2023,Customer 818,Surface Pro,Eleckronics,TBA,9,Kevin Anderson,North
1818,1-25-2023,Customer 819,Nike Air Max,Clothing,TBA,1,Sarah Johnson,South
1820,14-08-2023,Customer 820,Nintendo Switch,Technology,$201,7,Amanda Taylor,West
1821,28-08-2024,Customer 821,Ipad Air,Yome,$520,4,Chris Wiqson,North
1822,26-03-2024,Customer 822,Tesla Model 3,Technology,"$1,098",2,Emily Brown,North
1823,29-02-2024,Customer 823,Playstation 5,Electronics,"$1,464",4,TBA,West
1824,22-04-2024,Customer 824,Tesla Model 3,Sports,"$17,47",6,Lisa Garcia,West
1825,TBA,Customer 825,Nintendo Switch,Technology,$367,10,TBA,North
1826,08-12-2023,Customer 826,Tesla Model 3,Technology,TBA,7,Jessica Martinez,South
1827,TBA,Customer 827,Levi'S Jeans,Electronics,$141,8,Emily Brown,South
1828,22-02-2023,Customer 828,Sony Wh-1000Xm5,Sports,TBA,9,Amanda Tayfor,South
1829,24-12-2024,Customer 829,Sony Wh-1000Xm5,Sports,"$1,117",4,TBA,Central
1830,TBA,Customer 830,Ipad Air,Home,TBA,3,Amanda Taylor,South
1831,10-26-2024,Customer 831,Xbox Series X,Technology,"$1,965",10,TBA,East
1832,11-07-2023,Customer 832,Ipad Air,Electronics,"$1,754",10,Vevin Anderson,South
1833,9-30-2023,Customer 833,Nike Air Max,Electronics,"$1,147",5,Mike Davis,South
1834,15-11-2023,Customer 834,Sony Wh-1000Xm5,Electronics,"$7,79,",10,Jessica Martinez,West
1835,06-05-2023,Customer 835,Coffee Maker,Clothing,"$1,281",10,Lisa Garcia,South
1836,TBA,Customer 836,Samsung Galaxy S24,Electronics,$723,1,TBA,South
1837,24-04-2024,Customer 837,Macbook Pro,Sportf,"$1,618",4,TBA,South
1837,2-18-2024,Customer 838,Yoba Mat,Electronics,$176,6,Chris Wilson,West
1839,TBA,Customer 839,Samsung Galaxy S24,Technology,$685,4,Tbd,South
1840,14-07-2023,Customer 840,Sony Wh-1000Xm5,Clothing,$268,8,Kevin Anderson,North
1841,27-10-2023,Customer 841,Ipad Air,Electronics,"$1,439",5,John Smith,North
1842,07-07-2023,Customer 842,Airpods Pro,Clothing,"$1,165",6,Lisa Garcia,West
1843,02-06-2024,Customer 843,Surface Pro,Clothing,$871,10,Jessica Martinez,Central
1844,1-31-2023,Customer 844,Playstation 5,Electronics,$957,7,Lisa Garcia,Central
1845,6-25-2024,Customer 845,Ipad Air,Home,"$29,40",5,Kevin Anderson,North
1846,25-05-2024,Customer 846,Airpods Pro,Sports,"$1,110",4,Lisa Garcia,South
1847,28-12-2023,Customer 847,Sony Wh-L000Xm5,Technology,$321,1,John Smith,North
1848,19-01-2024,Customer 848,Dell Xps 13,Technology,$568,5,Emily Brown,South
1849,04-06-2024,Customer 849,Nike Air Max,Clothing,TBA,9,Chris Wilson,North
1850,28-12-2023,Customer 850,Nintendo Switch,Home,"$1,470",7,David Lee,West
1851,03-09-2024,Customer 851,Yoga Mat,Sporta,TBA,1,David Lee,East
1852,2-14-2024,Customer 852,Dell Xps 13,Sports,$135,2,Sarah Johnson,North
1853,24-08-2023,Customer 853,Yoga Mat,Electronics,TBA,9,Mike Davis,West
1854,TBA,Customer 854,Blender Pro,Qome,TBA,3,Emily Brown,West
1855,12-11-2024,Customer 855,Playstation 5,Sports,"$1,385",2,David Lee,West
1856,01-03-2024,Customer 856,Xbox Series X,Home,$518,5,Chris Wilson,East
1857,12-19-2023,Customer 857,Coffee Maker,Home,"$1,875",2,Emily Brown,Central
1858,4-17-2024,Customer 858,Levi'S Jeans,Clothing,TBA,4,TBA,West
1859,1-18-2023,Customer 859,Xbox Series X,Electronics,"$1,921",2,John Smith,Central
1860,05-07-2024,Customer 860,Surface Pro,Clothinz,TBA,3,Jessica Martinez,East
1861,9-16-2024,Customer 861,Levi'S Jeans,Sports,$495,10,David Lee,Central
1862,05-11-2023,Customer 862,Canon Eos R5,Sports,$418,7,Jessica Martinez,East
1863,05-12-2023,Customer 863,Levi'S Jeans,Electronics,TBA,3,Amande Taylor,West
1864,TBA,Customer 864,Yoga Mat,Electronics,"$1,868",2,Sarah Johnson,East
1865,6-15-2024,Customer 865,Coffee Maker,Technology,"$1,764",3,David Lee,South
1866,16-04-2023,Customer 866,Tesla Model 3,Clothing,$628,8,Xohn Smith,South
1867,26-08-2023,Customer 867,Xbox Series X,Home,"$1,340",4,Amanda Taylor,South
1868,11-30-2023,Customer 868,Blender Zro,Home,"$18,77",8,Amanda Taylor,North
1869,12-22-2023,Customer 869,Nintendo Switch,Sports,TBA,9,TBA,North
1870,14-12-2023,Customer 870,Yoga Mat,Home,"$1,607",3,Emily Brown,North
1870,8-29-2024,Customer 871,Macbook Pro,Home,TBA,1,Amanda Taylor,East
1872,12-10-2023,Customer 872,Airpods Pro,Clothing,TBA,1,John Smith,South
1873,08-11-2023,Customer 873,Canon Eos R5,Home,TBA,2,Lisa Garcia,East
1874,10-19-2024,Customer 874,Iphone 15,Technology,"$1,888",3,Lisa Gircia,South
1875,5-30-2023,Customer 875,Tesla Model 3,Ilothing,TBA,6,David Lee,Central
1876,03-11-2023,Customer 876,Macbook Pro,Electronics,$168,6,Mike Davis,East
1877,8-27-2023,Customer 877,Xbox Series X,Electronics,TBA,6,Amanda Taylor,East
1878,18-02-2024,Customer 878,Nike Air Max,Home,$852,7,TBA,North
1879,10-22-2023,Customer 879,Ipad Air,Home,$986,8,David Lee,East
1880,01-01-2024,Customer 880,Ipadrair,Technology,TBA,10,Lisa Garcia,Central
1881,05-03-2023,Customer 881,Adidas Ultraboost,Clothing,"$1,376",9,TBA,North
1882,12-18-2023,Customer 882,Nintendo Switch,Home,$860,1,TBA,South
1883,2-27-2024,Customer 883,Levi'S Jeans,Sports,"$7,50,",9,TBA,Central
1884,TBA,Customer 884,Samsung Galaxy S24,Electronics,TBA,9,Mike Davis,East
1885,TBA,Customer 885,Macbook Pro,Clothing,$93,7,Tbd,South
1886,01-12-2024,Customer 886,Yoga Mat,Clothing,"$1,622",7,TBA,Central
1887,TBA,Customer 887,Canon Eos R5,Electronics,"$1,689",8,TBA,West
1888,11-07-2024,Customer 888,Tesla Model 3,Home,$195,1,Emily Brown,West
1889,29-05-2023,Customer 889,Samsung Galaxy S24,Electronics,$262,10,David Lee,South
1890,29-11-2024,Customer 890,Nintendo Switch,Technology,TBA,10,Sarah Johnson,South
1891,TBA,Customer 891,Fitness Tracker,Electronics,$426,8,David Lee,West
1892,01-09-2023,Customer 892,Nintendo Switch,Vlothing,TBA,9,Jessica Martinez,North
1893,TBA,Customer 893,Levi'S Jeans,Sports,"$1,292",2,TBA,West
1894,08-03-2023,Customer 894,Adidas Ultraboost,Home,"$1,651",1,David Lee,West
1895,15-11-2024,Customer 895,Samsung Galaxy S24,Home,"$2,028",6,TBA,North
1896,TBA,Customer 896,Tesla Model 3,Sports,"$1,956",5,Tbd,South
1897,10-09-2023,Customer 897,Nintendo Switch,Technoloiy,$342,1,TBA,South
1898,08-11-2023,Customer 898,Nintendo Switch,Electronics,"$1,665",TBA,Mike Davis,Central
1899,TBA,Customer 899,Ipad Air,Clothing,TBA,1,Amanda Taylrr,North
1900,TBA,Customer 900,Adidys Ultraboost,Electronics,TBA,6,Jessica Martinez,South
1901,09-08-2023,Customer 901,Airpojs Pro,Technology,$604,6,David Lee,South
1902,12-11-2023,Customer 902,Coffee Maker,Clothing,TBA,4,Mike Davis,North
1903,TBA,Customer 903,Ipad Air,Electronics,$151,4,Sarah Johnson,Central
1904,TBA,Customer 904,Blender Pro,Home,TBA,6,Kevin Anderson,West
1905,18-03-2023,Customer 905,Sony Wh-1000Xm5,Technology,"$1,112",3,TBA,West
1906,12-30-2023,Customer 906,Xbox Series X,Electronics,"$1,284",6,TBA,North
1907,6-13-2023,Customer 907,Canon Eos R5,Technology,TBA,8,David Lee,East
1908,28-01-2024,Customer 908,Iphone 15,Clothind,TBA,4,TBA,East
1909,11-21-2023,Customer 909,Iphone 15,Sports,TBA,4,Mike Davis,West
1910,02-11-2023,Customer 910,Samsung Galaxy S24,Sports,TBA,#,TBA,South
1911,3-20-2024,Customer 911,Canon Eos R5,Clothing,"$1,061",10,Kevin Anderson,Central
1912,08-12-2023,Customer 912,Canon Eos R5,Technology,"$1,509",8,Amanda Taylor,North
1913,TBA,Customer 913,Surface Pro,Sports,TBA,5,Make Davis,North
1914,14-07-2024,Customer 914,Tesla Model 3,Vlothing,TBA,6,TBA,East
1915,5-25-2024,Customer 915,Macbook Pro,Electronics,"$1,936",10,Chris Wilson,East
1916,06-05-2024,Customer 916,Ipad Rir,Sports,TBA,8,Mike Davis,West
1917,11-01-2024,Customer 917,Ipad Air,Sports,TBA,2,John Smiuh,South
1918,31-05-2023,Customer 918,Iphone 15,Electronics,$101,10,Jessica Martinez,South
1919,14-10-2023,Customer 919,Nintendo Switch,Technology,$870,4,Jessfca Martinez,East
1920,28-02-2024,Customer 920,Airpods Pro,Electronics,"$1,843",10,Jessica Martinez,West
1921,18-12-2024,Customer 921,Canon Eos R5,Clothing,"$1,425",4,TBA,North
1922,11-11-2023,Customer 922,Tesla Model 3,Electronics,$374,4,Emily Brown,East
1923,5-26-2023,Customer 923,Airpods Pro,Sponts,TBA,9,Emily Brown,East
1924,TBA,Customer 924,Tesla Model 3,Electronics,TBA,6,TBA,West
1925,TBA,Customer 925,Playstation 5,Electronics,TBA,7,Jessica Martinez,North
1926,26-07-2024,Customer 926,Surfacespro,Technology,"$1,983",4,TBA,North
1927,17-08-2024,Customer 927,Levi'S Jeans,Technology,$82,3,Emily Brown,North
1928,27-03-2024,Customer 928,Playstation 5,Clothing,TBA,9,Emily Brown,West
1929,TBA,Customer 929,Yoga Mat,Electronics,TBA,TBA,TBA,Central
1930,1-15-2024,Customer 930,Xbox Series X,Electronics,TBA,6,Chris Wilson,North
1931,09-11-2024,Customer 931,Iphone 15,Sports,"$1,409",6,Jessica Mertinez,West
1932,12-20-2024,Customer 932,Surface Pro,Technology,$95,2,TBA,East
1933,TBA,Customer 933,Levi'S Jeans,Electronics,TBA,7,Lisa Garcia,East
1934,5-17-2024,Customer 934,Sony Wh-1000Xm5,Home,TBA,6,TBA,West
1935,08-02-2024,Customer 935,Xbox Series X,Sports,TBA,1,TBA,West
1935,4-20-2024,Customer 936,Ipad Air,Clothing,TBA,10,Tbd,West
1937,06-07-2024,Customer 937,Yoga Mat,Home,$521,2,TBA,Central
1938,TBA,Customer 938,Fitness Tracker,Home,$777,6,Lisa Garcia,Central
1939,TBA,Customer 939,Surface Pro,Clothing,$282,5,Iavid Lee,South
1940,30-01-2024,Customer 940,Samsung Galaxy S24,Clothing,TBA,9,TBA,South
1940,10-21-2023,Customer 941,Macbook Pro,Electronics,TBA,6,TBA,West
1942,4-29-2023,Customer 942,Blender Pro,Sports,"$1,056",3,Kevin Anderson,East
1943,02-07-2023,Customer 943,Playstation 5,Electronics,"$1,930",4,Chris Wilson,Central
1944,2-29-2024,Customer 944,Iphone 15,Clothing,TBA,5,Sarah Johnson,East
1945,4-30-2024,Customer 945,Delw Xps 13,Sports,TBA,6,Sarah Johnsoz,South
1946,4-20-2024,Customer 946,Airpods Pro,Technolfgy,$303,6,Mike Davis,Central
1947,19-09-2023,Customer 947,Yoga Mat,Technology,"$1,311",1,TBA,South
1948,23-04-2024,Customer 948,Levi'S Jeans,Clothing,$180,6,TBA,North
1949,7-30-2024,Customer 949,Nike Air Max,Home,"$1,256",2,Lisa Garcia,Central
